2026-06-22 14:46:26 WARNING sepa.intraday  intraday BDSX: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:26 WARNING sepa.intraday  intraday TRT: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:27 WARNING sepa.intraday  intraday TZOO: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:27 WARNING sepa.intraday  intraday SILC: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:27 WARNING sepa.intraday  intraday VATE: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:27 WARNING sepa.intraday  intraday RRX: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:28 WARNING sepa.intraday  intraday ETSY: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:28 WARNING sepa.intraday  intraday CVCO: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:28 WARNING sepa.intraday  intraday CLSK: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:29 WARNING sepa.intraday  intraday FLYW: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:29 WARNING sepa.intraday  intraday TBPH: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:29 WARNING sepa.intraday  intraday SLP: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:30 WARNING sepa.intraday  intraday SPCB: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:30 WARNING sepa.intraday  intraday GE: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:30 WARNING sepa.intraday  intraday CDNS: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:30 ERROR   yfinance  $GALDY: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:30 ERROR   yfinance  
1 Failed download:
2026-06-22 14:46:30 ERROR   yfinance  ['GALDY']: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:30 ERROR   yfinance  $RSHGY: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:30 ERROR   yfinance  
1 Failed download:
2026-06-22 14:46:30 ERROR   yfinance  ['RSHGY']: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:31 WARNING sepa.intraday  intraday CORT: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:31 WARNING sepa.intraday  intraday RDW: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:31 WARNING sepa.intraday  intraday DYN: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:31 WARNING sepa.intraday  intraday ESTA: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:32 WARNING sepa.intraday  intraday TRLV: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:32 WARNING sepa.intraday  intraday MAZE: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:32 WARNING sepa.intraday  intraday PSNL: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:32 WARNING sepa.intraday  intraday BZH: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:33 WARNING sepa.intraday  intraday REPL: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:33 WARNING sepa.intraday  intraday ELVA: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:33 WARNING sepa.intraday  intraday QTTB: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:34 ERROR   yfinance  $RYM: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:34 ERROR   yfinance  
1 Failed download:
2026-06-22 14:46:34 ERROR   yfinance  ['RYM']: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:34 ERROR   yfinance  $KALV: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:34 ERROR   yfinance  
1 Failed download:
2026-06-22 14:46:34 ERROR   yfinance  ['KALV']: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:34 WARNING sepa.intraday  intraday LUV: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:35 WARNING sepa.intraday  intraday OKTA: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:35 WARNING sepa.intraday  intraday TLN: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:35 WARNING sepa.intraday  intraday SPXC: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:36 WARNING sepa.intraday  intraday LTH: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:36 WARNING sepa.intraday  intraday VSEC: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:36 WARNING sepa.intraday  intraday ALHC: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:36 WARNING sepa.intraday  intraday TTAM: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:37 WARNING sepa.intraday  intraday ASH: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:37 WARNING sepa.intraday  intraday ATKR: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:37 WARNING sepa.intraday  intraday IRON: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:38 WARNING sepa.intraday  intraday OSW: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:38 WARNING sepa.intraday  intraday KSS: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:38 WARNING sepa.intraday  intraday AEVA: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:38 WARNING sepa.intraday  intraday REAL: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:39 WARNING sepa.intraday  intraday SUPV: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:39 WARNING sepa.intraday  intraday SCSC: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:39 WARNING sepa.intraday  intraday CUE: float() argument must be a string or a real number, not 'Series'
2026-06-22 14:46:40 ERROR   yfinance  $TCNNF: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:40 ERROR   yfinance  
1 Failed download:
2026-06-22 14:46:40 ERROR   yfinance  ['TCNNF']: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:40 ERROR   yfinance  $CURLF: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:40 ERROR   yfinance  
1 Failed download:
2026-06-22 14:46:40 ERROR   yfinance  ['CURLF']: possibly delisted; no price data found  (period=1d)
2026-06-22 14:46:40 INFO    sepa.intraday  intraday complete: 0 alerts sent
